70.9479,-18.5239,-115,23.0043,367
71.1415,-18.7688,-115,23.1757,368
71.3352,-19.014,-115,23.3469,369
71.5291,-19.2594,-115,23.5178,370
71.7232,-19.5049,-115,23.6886,371
71.9173,-19.7506,-115,23.8591,372
72.1115,-19.9964,-115,24.0294,373
72.3057,-20.2422,-115,24.1994,374
72.5,-20.488,-115,24.3691,375
72.6943,-20.7338,-115,24.5385,376
72.8886,-20.9797,-115,24.7076,377
73.0828,-21.2255,-115,24.8764,378
73.2769,-21.4711,-115,25.0448,379
73.4709,-21.7167,-115,25.2128,380
73.6648,-21.962,-115,25.3805,381
73.8586,-22.2072,-115,25.5477,382
74.0521,-22.4522,-115,25.7145,383
74.2455,-22.6969,-115,25.8809,384
74.4387,-22.9413,-115,26.0469,385
74.6316,-23.1855,-115,26.2123,386
74.8242,-23.4292,-115,26.3773,387
75.0166,-23.6726,-115,26.5418,388
75.2086,-23.9156,-115,26.7057,389
75.4002,-24.1582,-115,26.8692,390
75.5915,-24.4002,-115,27.032,391
75.7824,-24.6418,-115,27.1943,392
75.9729,-24.8828,-115,27.356,393
76.1629,-25.1233,-115,27.5171,394
76.3525,-25.3632,-115,27.6776,395
76.5416,-25.6025,-115,27.8374,396
76.7301,-25.841,-115,27.9966,397
76.9181,-26.0789,-115,28.1551,398
77.1055,-26.3161,-115,28.3129,399
77.2923,-26.5525,-115,28.47,400
77.4785,-26.7881,-115,28.6264,401
77.664,-27.0229,-115,28.7821,402
77.8489,-27.2569,-115,28.937,403
78.0331,-27.4899,-115,29.0911,404
78.2165,-27.7221,-115,29.2444,405
78.3993,-27.9533,-115,29.3969,406
78.5812,-28.1836,-115,29.5486,407
78.7623,-28.4128,-115,29.6994,408
78.9427,-28.641,-115,29.8494,409
79.1221,-28.8681,-115,29.9986,410
79.3008,-29.0941,-115,30.1468,411
79.4785,-29.319,-115,30.2941,412
79.6553,-29.5428,-115,30.4405,413
79.8311,-29.7653,-115,30.5859,414
80.006,-29.9866,-115,30.7304,415
80.1799,-30.2066,-115,30.8739,416
80.3527,-30.4254,-115,31.0164,417
80.5246,-30.6428,-115,31.1579,418
80.6953,-30.8589,-115,31.2984,419
80.865,-31.0736,-115,31.4378,420
81.0335,-31.2869,-115,31.5762,421
81.2009,-31.4987,-115,31.7135,422
81.3671,-31.7091,-115,31.8497,423
81.5322,-31.9179,-115,31.9848,424
81.696,-32.1252,-115,32.1187,425
81.8585,-32.3309,-115,32.2515,426
82.0198,-32.5351,-115,32.3832,427
82.1799,-32.7376,-115,32.5136,428
82.3385,-32.9384,-115,32.6429,429
82.4959,-33.1375,-115,32.771,430
82.6519,-33.3349,-115,32.8978,431
82.8065,-33.5305,-115,33.0234,432
82.9596,-33.7243,-115,33.1477,433
83.1114,-33.9163,-115,33.2707,434
83.2616,-34.1065,-115,33.3925,435
83.4104,-34.2948,-115,33.5129,436
83.5576,-34.4811,-115,33.632,437
83.7033,-34.6655,-115,33.7497,438
83.8475,-34.8479,-115,33.8661,439
83.99,-35.0283,-115,33.9811,440
84.131,-35.2066,-115,34.0947,441
84.2703,-35.3829,-115,34.2069,442
84.4079,-35.5571,-115,34.3177,443
